subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-6,16,31,non-restrictive,The woman will examine the bottle,3,11,6,0.1671,0.0135,294.4,subject,False,False,,,,,,,,,,,True,0,bottle,subject
subject-6,17,39,non-restrictive,The boy will move the shoelace,3,6,1,1.199,0.0466,455.2,pos1,False,True,,,,,,,,,,,True,0,shoelace,mat
subject-6,18,23,non-restrictive,The girl will hold the scarf,3,6,1,1.2749,0.0268,713.4,pos3,True,True,,,,,,,,,,,True,0,scarf,scarf
subject-6,19,32,restrictive,The woman will brew the beer,4,8,1,1.3888,0.0539,614.0,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-6,20,2,restrictive,The policeman will arrest the man,2,10,2,1.0378,0.0469,482.2,pos1,False,True,,,,,,,,,,,True,0,man,dustbin
subject-6,21,27,non-restrictive,The boy will touch the lamp,3,8,1,1.3417,0.0399,455.5,pos4,False,True,,,,,,,,,,,True,0,lamp,switch
subject-6,22,8,restrictive,The woman will play the piano,4,10,5,0.4317,0.0467,511.1,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,1,piano,elsewhere
subject-6,23,4,restrictive,The boy will bounce the ball,4,9,2,0.0538,0.0268,401.0,subject,False,False,,,,,,,,,,,True,0,ball,subject
subject-6,24,42,restrictive,The woman will sew the shirt,2,10,2,0.9659,0.0738,503.1,pos4,False,True,,,,,,,,,,,True,0,shirt,chalk
subject-6,25,28,restrictive,The cat will drink the milk,4,7,4,0.9542,0.0337,401.0,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-6,26,30,restrictive,The girl will roll the dice,2,5,1,0.8177,0.0399,388.2,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-6,27,9,non-restrictive,The woman will open the book,1,2,1,1.0395,0.0402,607.7,pos1,True,True,,,,,,,,,,,True,0,book,book
subject-6,28,29,non-restrictive,The grandmother will eadturn the newspaper,1,6,3,0.5677,0.0334,799.2,elsewhere,False,False,,,,,,,,,,,True,0,newspaper,elsewhere
subject-6,29,10,restrictive,The man will repair the washing machine,2,5,1,0.6112,0.0536,559.3,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,washing-machine,dog
subject-6,30,37,non-restrictive,The boy will move the banana,1,9,2,1.3188,0.0199,445.6,elsewhere,False,False,,,,,,,,,,,True,0,banana,elsewhere
subject-6,31,6,restrictive,The housewife will fry the mushrooms,2,7,2,0.5811,0.0335,585.0,subject,False,False,,,,,,,,,,,True,0,mushrooms,subject
subject-6,32,22,restrictive,The girl will zip the coat,2,5,2,0.9851,0.02,687.9,subject,False,False,,,,,,,,,,,True,0,coat,subject
subject-6,33,49,non-restrictive,The man will pick up the stamp,1,7,1,1.2049,0.0335,673.9,pos1,True,True,,,,,,,,,,,True,0,stamp,stamp
subject-6,34,11,non-restrictive,The baby will kick the bell,3,9,1,0.9792,0.0402,521.5,elsewhere,False,False,,,,,,,,,,,True,0,bell,elsewhere
subject-6,35,33,non-restrictive,The boy will open the suitcase,1,7,0,,,,,,,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,suitcase,
subject-6,36,38,restrictive,The woman will tie the apron,2,5,1,0.8678,0.0338,627.7,pos4,False,True,,,,,,,,,,,True,0,apron,broom
subject-6,37,3,non-restrictive,The woman will touch the baby,3,9,1,1.2624,0.0201,423.5,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-6,39,44,restrictive,The baker will knead the dough,4,4,0,,,,,,,,,,,,,,,,,True,0,dough,
subject-6,40,35,non-restrictive,The girl will squeeze the mascara,3,6,2,0.786,0.0135,345.5,elsewhere,False,False,,,,,,,,,,,True,0,mascara,elsewhere
subject-6,41,20,restrictive,The baby will hug the kitten,4,4,0,,,,,,,,,,,,,,,,,True,0,kitten,
subject-6,42,1,non-restrictive,The woman will try the wine,1,4,1,1.4221,0.0399,710.0,elsewhere,False,False,,,,,,,,,,,True,0,wine,elsewhere
subject-6,43,47,non-restrictive,The girl will move the carpet,3,6,3,0.6079,0.0134,483.1,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-6,44,46,restrictive,The musician will tune the violin,2,6,2,0.7797,0.0336,700.4,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-6,45,25,non-restrictive,The man will move the canvas,1,8,3,0.9409,0.0399,677.7,pos3,False,True,,,,,,,,,,,True,0,canvas,peach
subject-6,46,48,restrictive,The child will inflate the balloon,4,12,3,0.1293,0.0334,646.9,elsewhere,False,False,,,,,,,,,,,True,0,balloon,elsewhere
subject-6,47,15,non-restrictive,The businessman will  forget the hat,3,8,2,0.5479,0.0135,273.5,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,2,hat,wallet
subject-6,48,41,non-restrictive,The boy will move the orange,1,8,1,0.8238,0.0401,795.1,subject,False,False,,,,,,,,,,,True,0,orange,subject
subject-6,49,7,non-restrictive,The doctor will check the child,3,9,2,0.6983,0.0467,701.6,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-7,0,16,non-restrictive,The woman will  carry the dress,4,14,3,1.2221,0.0336,303.0,pos2,False,True,,,,,,,,,,,True,0,dress,backpack
subject-7,1,21,restrictive,The woman will water the flower,1,10,2,0.7346,0.0536,431.7,pos1,True,True,,,,,,,,,,,True,0,flower,flower
subject-7,2,38,non-restrictive,The woman will carry the apron,2,9,1,1.3962,0.0402,302.8,pos4,False,True,,,,,,,,,,,True,0,apron,broom
subject-7,3,48,non-restrictive,The child will carry the balloon,4,9,2,0.7729,0.047,402.3,pos3,False,True,,,,,,,,,,,True,0,balloon,pouch
subject-7,4,5,restrictive,The hiker will climb the mountain,1,11,5,0.7777,0.0201,351.5,elsewhere,False,False,,,,,,,,,,,True,0,mountain,elsewhere
subject-7,5,14,non-restrictive,The boy will feed the dog,2,10,2,0.0821,0.047,272.8,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,dog,elsewhere
subject-7,6,27,restrictive,The boy will dim the lamp,3,8,1,0.7158,0.0399,476.0,pos1,False,True,,,,,,,,,,,True,0,lamp,frame
subject-7,7,39,restrictive,The boy will tie the shoelace,3,10,2,1.2277,0.0803,243.8,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-7,8,26,non-restrictive,The woman will blow grab the candle,2,2,1,1.4815,0.047,294.4,pos1,False,True,,,,,,,,,,,True,0,candle,coaster
subject-7,9,32,non-restrictive,The woman will carry the beer,4,2,2,1.3636,0.0471,364.1,pos3,False,True,,,,,,,,,,,True,0,beer,kettle
subject-7,10,30,non-restrictive,The girl will grab the dice,2,9,1,0.9279,0.0133,194.5,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-7,11,7,restrictive,The doctor will inject the child,3,8,4,0.633,0.0536,339.5,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,child,toy-bear
subject-7,12,25,restrictive,The man will paint the canvas,1,8,3,0.3877,0.0133,270.5,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,canvas,canvas
subject-7,13,6,non-restrictive,The housewife will  wash the mushrooms,2,10,2,0.3283,0.0402,548.7,pos2,True,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,mushrooms,mushrooms
subject-7,14,36,non-restrictive,The kid will stack the lego,4,8,1,0.9943,0.02,469.9,pos2,False,True,,,,,,,,,,,True,0,lego,boxes
subject-7,15,10,non-restrictive,The man will wipe the washing machine,2,5,2,0.8809,0.0333,308.1,elsewhere,False,False,0.0,0.0,0.0,0.0,0.4415,0.0,0.5585,1.0,0.0,0.0,False,2,washing-machine,elsewhere
subject-7,16,20,non-restrictive,The baby will grab the kitten,4,9,3,0.2874,0.0267,454.4,subject,False,False,,,,,,,,,,,True,0,kitten,subject
subject-7,17,15,restrictive,The businessman will wear the hat,3,6,1,0.348,0.0536,356.0,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,hat,magnifying-glass
subject-7,18,0,non-restrictive,The boy will move the cake,4,7,1,1.332,0.0536,335.9,pos2,False,True,,,,,,,,,,,True,0,cake,toy-train
subject-7,19,8,non-restrictive,The woman will dust the piano,4,9,3,0.7454,0.0333,265.9,elsewhere,False,False,,,,,,,,,,,True,0,piano,elsewhere
subject-7,20,33,restrictive,The boy will unzip the suitcase,1,9,2,0.1041,0.0267,169.2,subject,False,False,,,,,,,,,,,True,0,suitcase,subject
subject-7,21,4,non-restrictive,The boy will throw the ball,4,5,1,1.2967,0.0403,271.8,elsewhere,False,False,,,,,,,,,,,True,0,ball,elsewhere
subject-7,22,2,non-restrictive,The policeman will search the man,2,8,1,0.6959,0.0398,385.6,pos3,False,True,,,,,,,,,,,True,0,man,car
subject-7,23,31,restrictive,The woman will open the bottle,3,8,1,1.0551,0.0268,203.7,pos4,False,True,,,,,,,,,,,True,0,bottle,lemon
subject-7,24,45,restrictive,The chef will grate the carrot,1,7,1,0.9346,0.0536,492.5,pos1,True,True,,,,,,,,,,,True,0,carrot,carrot
subject-7,25,28,non-restrictive,The cat will push the milk,4,11,6,0.0133,0.0134,251.9,elsewhere,False,False,0.9736,1.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,milk,elsewhere
subject-7,26,17,restrictive,The man will chop the wood,1,9,1,1.4851,0.0537,518.8,elsewhere,False,False,,,,,,,,,,,True,0,wood,elsewhere
subject-7,27,44,non-restrictive,The baker will inspect the dough,4,7,1,1.3373,0.0403,323.1,pos1,False,True,,,,,,,,,,,True,0,dough,glass
subject-7,28,43,restrictive,The man will lock the safe,3,12,2,1.5591,0.0336,375.1,pos1,False,True,,,,,,,,,,,True,0,safe,bolt
subject-7,29,46,non-restrictive,The musician will move the violin,2,9,1,0.7489,0.0402,388.8,pos4,False,True,,,,,,,,,,,True,0,violin,gum
subject-7,30,19,restrictive,The chef will slice the bread,3,5,1,0.3991,0.0402,341.5,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,bread,spatula
subject-7,31,13,restrictive,The man will smoke the cigarettes,1,8,1,1.1694,0.0337,480.6,elsewhere,False,False,,,,,,,,,,,True,0,cigarettes,elsewhere
subject-7,32,18,non-restrictive,The boy will touch the football,2,8,1,0.937,0.0336,373.9,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-7,33,29,restrictive,The grandmother will read the newspaper,1,10,1,0.4073,0.0536,362.3,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,newspaper,eraser
subject-7,34,40,non-restrictive,The girl will hold the blouse,4,7,2,1.3745,0.0134,316.3,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-7,35,22,non-restrictive,The girl will hang the coat,2,9,2,0.471,0.0199,165.2,subject,False,False,,,,,,,,,,,True,1,coat,subject
subject-7,36,49,restrictive,The man will lick the stamp,1,9,1,1.1101,0.0402,566.8,pos2,False,True,,,,,,,,,,,True,0,stamp,envelope
subject-7,37,47,restrictive,The girl will vacuum the carpet,3,9,1,1.34,0.0403,346.5,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-7,38,9,restrictive,The woman will read the book,1,4,1,1.4602,0.0138,436.2,elsewhere,False,False,,,,,,,,,,,True,0,book,elsewhere
subject-7,39,34,non-restrictive,The boy will move the radio,2,7,3,0.7934,0.0335,215.1,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,radio,elsewhere
subject-7,40,12,non-restrictive,The man will watch the boat,4,12,2,0.4735,0.0137,232.2,subject,False,False,,,,,,,,,,,True,1,boat,subject
subject-7,41,1,restrictive,The woman will drink the wine,1,9,4,0.0424,0.0196,346.6,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,1.0,,False,1,wine,elsewhere
subject-7,42,41,restrictive,The boy will squeeze the orange,1,11,3,0.399,0.0337,408.5,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,orange,cone
subject-7,43,42,non-restrictive,The woman will wash the shirt,2,3,2,1.5824,0.0465,301.1,pos1,False,True,,,,,,,,,,,True,0,shirt,ruler
subject-7,44,35,restrictive,The girl will apply the mascara,3,8,4,0.0849,0.0139,182.9,subject,False,False,,,,,,,,,,,True,0,mascara,subject
subject-7,45,37,restrictive,The boy will peel the banana,1,5,1,1.2254,0.0472,259.0,pos4,False,True,,,,,,,,,,,True,0,banana,key
subject-7,46,24,non-restrictive,The girl will lift the rabbit,4,5,2,0.3889,0.0469,341.4,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,rabbit,subject
subject-7,47,11,restrictive,The baby will ring the bell,3,12,4,0.4874,0.0203,230.2,elsewhere,False,False,,,,,,,,,,,True,0,bell,elsewhere
subject-7,48,3,restrictive,The woman will bathe the baby,3,7,2,0.4091,0.0335,432.1,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,baby,subject
subject-7,49,23,restrictive,The girl will knit the scarf,3,12,1,0.3455,0.0132,459.2,elsewhere,False,False,0.0,,0.0,,0.1602,,0.8398,,0.1602,,False,1,scarf,elsewhere
subject-8,0,11,non-restrictive,The baby will kick the bell,4,6,0,,,,,,,,,,,,,,,,,True,0,bell,
subject-8,1,23,non-restrictive,The girl will hold the scarf,4,12,5,0.1898,0.0201,163.3,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,scarf,needle
subject-8,2,38,restrictive,The woman will tie the apron,3,11,2,0.2185,0.0134,147.4,elsewhere,False,False,,,,,,,,,,,True,0,apron,elsewhere
subject-8,3,10,restrictive,The man will repair the washing machine,3,7,2,0.1357,0.0199,162.1,subject,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,washing-machine,subject
subject-8,4,21,non-restrictive,The woman will move the flower,2,5,1,1.0139,0.0536,258.8,pos1,False,True,,,,,,,,,,,True,0,flower,cushion
subject-8,5,13,non-restrictive,The man will  collect the cigarettes,2,11,2,1.2573,0.0537,304.2,pos1,False,True,,,,,,,,,,,True,0,cigarettes,glasses
subject-8,6,32,restrictive,The woman will brew the beer,1,8,2,0.2633,0.0336,265.7,subject,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,beer,subject
subject-8,8,22,restrictive,The girl will zip the coat,3,10,2,0.7234,0.0402,277.6,elsewhere,False,False,,,,,,,,,,,True,0,coat,elsewhere
subject-8,9,45,non-restrictive,The chef will carry the carrot,2,7,2,1.3713,0.0402,333.4,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-8,10,8,restrictive,The woman will play the piano,1,8,1,0.8671,0.067,348.2,pos3,False,True,,,,,,,,,,,True,0,piano,telephone
subject-8,11,26,restrictive,The woman will blow out the candle,3,10,2,0.8055,0.0535,240.6,pos4,False,True,,,,,,,,,,,True,0,candle,package
subject-8,12,48,restrictive,The child will inflate the balloon,1,4,2,0.035,0.0334,127.9,subject,False,False,,,,,,,,,,,True,0,balloon,subject
subject-8,13,37,non-restrictive,The boy will move the banana,2,10,4,0.0599,0.0334,540.0,subject,False,False,,,,,,,,,,,True,0,banana,subject
subject-8,14,49,non-restrictive,The man will pick up the stamp,2,7,1,0.6221,0.0468,275.9,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,stamp,scissors
subject-8,15,15,non-restrictive,The businessman will  forget the hat,4,5,0,,,,,,,,,,,,,,,,,True,0,hat,
subject-8,16,39,non-restrictive,The boy will move the shoelace,4,10,4,0.911,0.0536,262.9,pos1,False,True,,,,,,,,,,,True,0,shoelace,shampoo
subject-8,17,1,non-restrictive,The woman will try the wine,2,10,3,0.27,0.0402,201.7,subject,False,False,,,,,,,,,,,True,1,wine,subject
subject-8,18,41,non-restrictive,The boy will move the orange,2,9,2,0.2407,0.0141,162.2,subject,False,False,,,,,,,,,,,True,1,orange,subject
subject-8,19,0,restrictive,The boy will eat the cake,1,7,4,0.0783,0.0273,352.4,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,cake,toy-car
subject-8,20,5,non-restrictive,The hiker will photograph the mountain,2,9,1,1.032,0.0604,264.7,pos4,False,True,,,,,,,,,,,True,0,mountain,cactus
subject-8,21,6,restrictive,The housewife will fry the mushrooms,3,8,1,0.7557,0.0737,311.9,pos2,False,True,,,,,,,,,,,True,0,mushrooms,jug
subject-8,22,19,non-restrictive,The chef will clean the bread,4,16,9,0.1597,0.0535,328.1,elsewhere,False,False,0.3715,0.5,0.6285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False,2,bread,elsewhere
subject-8,23,43,non-restrictive,The man will wipe the safe,4,10,2,0.2461,0.0536,254.8,pos4,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,1,safe,safe
subject-8,24,27,non-restrictive,The boy will touch the lamp,4,11,4,0.1356,0.0134,104.7,subject,False,False,,,,,,,,,,,True,0,lamp,subject
subject-8,25,20,restrictive,The baby will hug the kitten,1,7,1,0.9853,0.0399,297.1,pos4,False,True,,,,,,,,,,,True,0,kitten,cup
subject-8,26,3,non-restrictive,The woman will touch the baby,4,6,1,1.1953,0.0537,358.0,pos4,True,True,,,,,,,,,,,True,0,baby,baby
subject-8,27,12,restrictive,The man will sail the boat,1,8,2,0.0033,0.0469,394.5,subject,False,False,,,,,,,,,,,True,0,boat,subject
subject-8,28,36,restrictive,The kid will build the lego,1,13,2,0.7429,0.0533,333.0,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-8,29,44,restrictive,The baker will knead the dough,1,9,3,0.8674,0.0397,264.9,elsewhere,False,False,,,,,,,,,,,True,0,dough,elsewhere
subject-8,30,16,restrictive,The woman will wear the dress,1,10,2,0.5512,0.0337,173.2,subject,False,False,,,,,,,,,,,True,0,dress,subject
subject-8,31,18,restrictive,The boy will kick the football,3,11,4,0.226,0.0535,376.7,pos3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,football,football
subject-8,32,29,non-restrictive,The grandmother will eadturn the newspaper,2,4,1,0.7038,0.0201,234.5,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,newspaper,tissue
subject-8,33,33,non-restrictive,The boy will open the suitcase,2,7,1,1.0807,0.0602,306.9,pos3,False,True,,,,,,,,,,,True,0,suitcase,envelope
subject-8,34,40,restrictive,The girl will button the blouse,1,12,2,0.5308,0.0335,231.0,elsewhere,False,False,0.0,,0.042,,0.958,,0.0,,0.0,,False,1,blouse,elsewhere
subject-8,35,30,restrictive,The girl will roll the dice,3,5,1,0.9448,0.0199,421.0,pos2,False,True,,,,,,,,,,,True,0,dice,headphones
subject-8,36,24,restrictive,The girl will groom the rabbit,1,9,2,0.6184,0.0135,272.1,elsewhere,False,False,0.0,,0.1719,,0.8281,,0.0,,0.0,,False,1,rabbit,elsewhere
subject-8,37,14,restrictive,The boy will walk the dog,3,8,2,0.5235,0.0203,189.3,elsewhere,False,False,0.8738,,0.1262,,0.0,,0.0,,0.0,,False,1,dog,elsewhere
subject-8,38,25,non-restrictive,The man will move the canvas,2,10,5,0.3179,0.0269,389.8,subject,False,False,,,,,,,,,,,True,1,canvas,subject
subject-8,39,28,restrictive,The cat will drink the milk,1,6,2,0.9005,0.0536,230.1,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-8,40,9,non-restrictive,The woman will open the book,2,11,4,0.979,0.047,211.5,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,book,elsewhere
subject-8,41,42,restrictive,The woman will sew the shirt,3,10,5,0.0013,0.0469,171.5,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,shirt,chalk
subject-8,42,2,restrictive,The policeman will arrest the man,3,11,3,0.093,0.0201,272.1,pos3,True,True,0.0,0.0,0.0,0.0,0.305,0.0,0.695,1.0,0.305,0.0,False,1,man,man
subject-8,43,35,non-restrictive,The girl will squeeze the mascara,4,7,3,0.6988,0.0403,331.6,subject,False,False,,,,,,,,,,,True,0,mascara,subject
subject-8,44,47,non-restrictive,The girl will move the carpet,4,10,4,0.454,0.0469,195.1,elsewhere,False,False,,,,,,,,,,,True,1,carpet,elsewhere
subject-8,45,31,non-restrictive,The woman will examine the bottle,4,7,2,0.4348,0.0266,212.5,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,bottle,subject
subject-8,46,17,non-restrictive,The man will  move the wood,2,11,4,0.7398,0.0335,367.2,pos2,True,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,wood,wood
subject-8,47,7,non-restrictive,The doctor will check the child,4,6,2,0.4299,0.0606,302.2,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,child,tv-monitor
subject-8,48,46,restrictive,The musician will tune the violin,3,10,3,0.0297,0.0536,274.0,pos4,False,True,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,violin,bow
subject-8,49,4,restrictive,The boy will bounce the ball,1,10,1,1.0715,0.0537,231.7,elsewhere,False,False,,,,,,,,,,,True,0,ball,elsewhere
subject-9,0,48,non-restrictive,The child will carry the balloon,1,17,3,1.1077,0.0674,332.7,elsewhere,False,False,,,,,,,,,,,True,0,balloon,elsewhere
subject-9,1,37,restrictive,The boy will peel the banana,2,13,3,0.4691,0.0532,284.3,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,banana,marker
subject-9,2,22,non-restrictive,The girl will hang the coat,3,17,5,0.243,0.0806,304.8,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,coat,hook
subject-9,3,47,restrictive,The girl will vacuum the carpet,4,10,1,1.1795,0.0601,284.0,pos1,False,True,,,,,,,,,,,True,0,carpet,dustpan
subject-9,4,36,non-restrictive,The kid will stack the lego,1,12,3,0.2982,0.0732,272.1,pos1,True,True,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,lego,lego
subject-9,5,23,restrictive,The girl will knit the scarf,4,12,4,0.1717,0.0132,369.7,pos1,False,True,0.3,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,scarf,pencil
subject-9,6,29,restrictive,The grandmother will read the newspaper,2,9,2,0.1726,0.0264,112.7,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,newspaper,comb
subject-9,7,3,restrictive,The woman will bathe the baby,4,14,3,0.724,0.04,290.6,pos4,True,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,baby,baby
subject-9,8,2,non-restrictive,The policeman will search the man,3,11,3,0.3479,0.0737,330.1,pos2,False,True,0.251,0.5,0.3887,0.5,0.0,0.0,0.3603,0.0,0.0,0.0,False,2,man,dustbin
subject-9,9,27,restrictive,The boy will dim the lamp,4,15,6,0.1869,0.0396,233.5,pos3,False,True,0.0,0.0,0.0,0.0,0.9552,1.0,0.0448,0.0,0.0448,0.0,False,1,lamp,picture
subject-9,10,9,restrictive,The woman will read the book,2,13,3,0.3016,0.0469,356.6,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,book,cup
subject-9,11,6,non-restrictive,The housewife will  wash the mushrooms,3,13,5,0.0335,0.0405,349.0,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,mushrooms,elsewhere
subject-9,12,20,non-restrictive,The baby will grab the kitten,1,10,2,0.1678,0.0532,358.0,pos4,False,True,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,kitten,cup
subject-9,13,12,non-restrictive,The man will watch the boat,1,11,4,0.4002,0.0537,379.9,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,boat,sun
subject-9,14,4,non-restrictive,The boy will throw the ball,1,14,5,0.1512,0.0537,288.7,pos1,True,True,0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,1.0,0.3333,0.0,False,2,ball,ball
subject-9,15,39,restrictive,The boy will tie the shoelace,4,11,5,0.7054,0.04,227.5,pos3,False,True,0.0,,0.0,,0.0,,1.0,,1.0,,False,0,shoelace,buckle
subject-9,16,38,non-restrictive,The woman will carry the apron,3,13,4,0.1302,0.04,290.2,pos2,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,apron,cloth
subject-9,17,21,restrictive,The woman will water the flower,2,14,5,0.2322,0.0132,109.2,pos2,True,True,0.0,0.0,0.2374,0.0,0.7626,1.0,0.0,0.0,0.2374,0.0,False,1,flower,flower
subject-9,18,11,restrictive,The baby will ring the bell,4,13,4,0.1595,0.0537,272.5,elsewhere,False,False,0.6588,,0.3412,,0.0,,0.0,,0.0,,False,1,bell,elsewhere
subject-9,19,13,restrictive,The man will smoke the cigarettes,2,14,6,0.1649,0.0337,219.8,elsewhere,False,False,,,,,,,,,,,True,1,cigarettes,elsewhere
subject-9,20,32,non-restrictive,The woman will carry the beer,1,8,5,0.118,0.0405,168.6,pos2,False,True,1.0,,0.0,,0.0,,0.0,,1.0,,False,1,beer,mug
subject-9,21,43,restrictive,The man will lock the safe,4,14,4,0.4339,0.0532,342.9,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,safe,elsewhere
subject-9,22,19,restrictive,The chef will slice the bread,4,12,5,0.3387,0.0537,356.5,subject,False,False,,,,,,,,,,,True,1,bread,subject
subject-9,23,24,non-restrictive,The girl will lift the rabbit,1,10,3,0.6029,0.0674,300.6,pos4,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,rabbit,glass
subject-9,24,31,restrictive,The woman will open the bottle,4,13,6,0.1644,0.0605,275.2,pos3,False,True,0.0,0.0,0.3659,1.0,0.6341,0.0,0.0,0.0,0.0,0.0,False,1,bottle,seed
subject-9,25,10,non-restrictive,The man will wipe the washing machine,3,10,4,0.0701,0.0737,259.5,pos1,False,True,0.841,0.0,0.0,0.0,0.159,1.0,0.0,0.0,0.159,1.0,False,1,washing-machine,dog
subject-9,26,28,non-restrictive,The cat will push the milk,1,11,4,0.4222,0.0601,304.9,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,milk,milk
subject-9,27,8,non-restrictive,The woman will dust the piano,1,11,3,0.016,0.0469,240.9,pos3,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,piano,telephone
subject-9,28,44,non-restrictive,The baker will inspect the dough,1,9,3,0.2718,0.0542,324.4,pos3,False,True,0.0,0.0,0.0,0.0,0.1478,0.0,0.8522,1.0,0.0,0.0,False,1,dough,ladle
subject-9,29,33,restrictive,The boy will unzip the suitcase,2,14,4,0.4652,0.04,208.6,pos3,False,True,0.0,0.0,0.1591,0.5,0.7212,0.5,0.1197,0.0,0.1591,0.5,False,2,suitcase,envelope
